"","Strategia 1","Strategia 2","p.value","Decyzja"
"750","removal_min_knn_BORUTA","removal_max_knn_MI",0.189170023940434,"Nie ma podstaw do odrzucenia H"
"751","removal_min_knn_BORUTA","removal_max_knn_none",0.0118174754654744,"Odrzucamy H"
"752","removal_min_knn_BORUTA","removal_max_median-frequency_BORUTA",0.818015227740882,"Nie ma podstaw do odrzucenia H"
"753","removal_min_knn_BORUTA","removal_max_median-frequency_MI",0.745252214615415,"Nie ma podstaw do odrzucenia H"
"754","removal_min_knn_BORUTA","removal_max_median-frequency_none",0.310016150107451,"Nie ma podstaw do odrzucenia H"
"755","removal_min_knn_BORUTA","removal_max_median-other_BORUTA",0.1438330489763,"Nie ma podstaw do odrzucenia H"
"756","removal_min_knn_BORUTA","removal_max_median-other_MCFS",0.39383793305712,"Nie ma podstaw do odrzucenia H"
"757","removal_min_knn_BORUTA","removal_max_median-other_MI",0.424405037859358,"Nie ma podstaw do odrzucenia H"
"758","removal_min_knn_BORUTA","removal_max_median-other_none",0.0528801630846064,"Nie ma podstaw do odrzucenia H"
"759","removal_min_knn_BORUTA","removal_max_median-other_VI",0.065627275039965,"Nie ma podstaw do odrzucenia H"
"760","removal_min_knn_BORUTA","removal_max_mice_none",0.924480850757359,"Nie ma podstaw do odrzucenia H"
"761","removal_min_knn_BORUTA","removal_med_knn_BORUTA",0.244235453144869,"Nie ma podstaw do odrzucenia H"
"762","removal_min_knn_BORUTA","removal_med_knn_MI",0.35022721790008,"Nie ma podstaw do odrzucenia H"
"763","removal_min_knn_BORUTA","removal_med_knn_none",0.409004041219828,"Nie ma podstaw do odrzucenia H"
"764","removal_min_knn_BORUTA","removal_med_median-frequency_BORUTA",0.22812625090938,"Nie ma podstaw do odrzucenia H"
"765","removal_min_knn_BORUTA","removal_med_median-frequency_MI",0.132754948012106,"Nie ma podstaw do odrzucenia H"
"766","removal_min_knn_BORUTA","removal_med_median-frequency_none",0.278799543709285,"Nie ma podstaw do odrzucenia H"
"767","removal_min_knn_BORUTA","removal_med_median-other_MCFS",0.0959153931342512,"Nie ma podstaw do odrzucenia H"
"768","removal_min_knn_BORUTA","removal_med_median-other_none",0.4648395465285,"Nie ma podstaw do odrzucenia H"
"769","removal_min_knn_BORUTA","removal_med_median-other_VI",0.0545490522536761,"Nie ma podstaw do odrzucenia H"
"770","removal_min_knn_BORUTA","removal_med_mice_none",0.291061576078125,"Nie ma podstaw do odrzucenia H"
"771","removal_min_knn_BORUTA","removal_min_knn_MI",0.0383239426975335,"Odrzucamy H"
"772","removal_min_knn_BORUTA","removal_min_knn_none",0.0696818415730447,"Nie ma podstaw do odrzucenia H"
"773","removal_min_knn_BORUTA","removal_min_median-frequency_MI",0.817956406985833,"Nie ma podstaw do odrzucenia H"
"774","removal_min_knn_BORUTA","removal_min_median-frequency_none",0.19368798115206,"Nie ma podstaw do odrzucenia H"
"775","removal_min_knn_BORUTA","removal_min_median-other_BORUTA",0.0282842122393875,"Odrzucamy H"
"776","removal_min_knn_BORUTA","removal_min_median-other_MCFS",0.0959310002921616,"Nie ma podstaw do odrzucenia H"
"777","removal_min_knn_BORUTA","removal_min_median-other_MI",0.78652072823203,"Nie ma podstaw do odrzucenia H"
"778","removal_min_knn_BORUTA","removal_min_median-other_none",0.664908021689363,"Nie ma podstaw do odrzucenia H"
"779","removal_min_knn_BORUTA","removal_min_median-other_VI",0.32974560913037,"Nie ma podstaw do odrzucenia H"
"780","removal_min_knn_BORUTA","removal_min_mice_BORUTA",0.175848772576468,"Nie ma podstaw do odrzucenia H"
"781","removal_min_knn_BORUTA","removal_min_mice_MI",0.255444469465648,"Nie ma podstaw do odrzucenia H"
"782","removal_min_knn_BORUTA","removal_min_mice_none",0.3164205924527,"Nie ma podstaw do odrzucenia H"
"783","removal_min_knn_MI","removal_max_knn_BORUTA",0.448148008937853,"Nie ma podstaw do odrzucenia H"
"784","removal_min_knn_MI","removal_max_knn_MI",0.89229832024153,"Nie ma podstaw do odrzucenia H"
"785","removal_min_knn_MI","removal_max_knn_none",0.432255927336066,"Nie ma podstaw do odrzucenia H"
"786","removal_min_knn_MI","removal_max_median-frequency_BORUTA",0.0199149661999879,"Odrzucamy H"
"787","removal_min_knn_MI","removal_max_median-frequency_MI",0.0512980370297822,"Nie ma podstaw do odrzucenia H"
"788","removal_min_knn_MI","removal_max_median-frequency_none",0.416530068626832,"Nie ma podstaw do odrzucenia H"
"789","removal_min_knn_MI","removal_max_median-other_BORUTA",0.473085967682259,"Nie ma podstaw do odrzucenia H"
"790","removal_min_knn_MI","removal_max_median-other_MCFS",0.490151025202876,"Nie ma podstaw do odrzucenia H"
"791","removal_min_knn_MI","removal_max_median-other_MI",0.357434641622283,"Nie ma podstaw do odrzucenia H"
"792","removal_min_knn_MI","removal_max_median-other_none",0.55136430366682,"Nie ma podstaw do odrzucenia H"
"793","removal_min_knn_MI","removal_max_median-other_VI",0.674654291143695,"Nie ma podstaw do odrzucenia H"
"794","removal_min_knn_MI","removal_max_mice_none",0.0137578978319279,"Odrzucamy H"
"795","removal_min_knn_MI","removal_med_knn_BORUTA",0.588278794045755,"Nie ma podstaw do odrzucenia H"
"796","removal_min_knn_MI","removal_med_knn_MI",0.147637464610982,"Nie ma podstaw do odrzucenia H"
"797","removal_min_knn_MI","removal_med_knn_none",0.473273021015292,"Nie ma podstaw do odrzucenia H"
"798","removal_min_knn_MI","removal_med_median-frequency_BORUTA",0.489926800533344,"Nie ma podstaw do odrzucenia H"
"799","removal_min_knn_MI","removal_med_median-frequency_MI",0.655043482999653,"Nie ma podstaw do odrzucenia H"
"800","removal_min_knn_MI","removal_med_median-frequency_none",0.139972832162584,"Nie ma podstaw do odrzucenia H"
"801","removal_min_knn_MI","removal_med_median-other_MCFS",0.29108424086512,"Nie ma podstaw do odrzucenia H"
"802","removal_min_knn_MI","removal_med_median-other_none",0.448297415549612,"Nie ma podstaw do odrzucenia H"
"803","removal_min_knn_MI","removal_med_median-other_VI",0.371683902274847,"Nie ma podstaw do odrzucenia H"
"804","removal_min_knn_MI","removal_med_mice_none",0.735100679836754,"Nie ma podstaw do odrzucenia H"
"805","removal_min_knn_MI","removal_min_knn_BORUTA",0.0383239426975335,"Odrzucamy H"
"806","removal_min_knn_MI","removal_min_knn_none",0.745390772184134,"Nie ma podstaw do odrzucenia H"
"807","removal_min_knn_MI","removal_min_median-frequency_MI",0.059882352098381,"Nie ma podstaw do odrzucenia H"
"808","removal_min_knn_MI","removal_min_median-frequency_none",0.143682456074565,"Nie ma podstaw do odrzucenia H"
"809","removal_min_knn_MI","removal_min_median-other_BORUTA",0.560594170221468,"Nie ma podstaw do odrzucenia H"
"810","removal_min_knn_MI","removal_min_median-other_MCFS",0.807443563305306,"Nie ma podstaw do odrzucenia H"
"811","removal_min_knn_MI","removal_min_median-other_MI",0.107230910547503,"Nie ma podstaw do odrzucenia H"
"812","removal_min_knn_MI","removal_min_median-other_none",0.0636306607171408,"Nie ma podstaw do odrzucenia H"
"813","removal_min_knn_MI","removal_min_median-other_VI",0.23901502017165,"Nie ma podstaw do odrzucenia H"
"814","removal_min_knn_MI","removal_min_mice_BORUTA",0.31621581296618,"Nie ma podstaw do odrzucenia H"
"815","removal_min_knn_MI","removal_min_mice_MI",0.456633691914874,"Nie ma podstaw do odrzucenia H"
"816","removal_min_knn_MI","removal_min_mice_none",0.244346293313656,"Nie ma podstaw do odrzucenia H"
"817","removal_min_knn_none","removal_max_knn_BORUTA",0.616344349847336,"Nie ma podstaw do odrzucenia H"
"818","removal_min_knn_none","removal_max_knn_MI",0.913776313675459,"Nie ma podstaw do odrzucenia H"
"819","removal_min_knn_none","removal_max_knn_none",0.424426810287475,"Nie ma podstaw do odrzucenia H"
"820","removal_min_knn_none","removal_max_median-frequency_BORUTA",0.0740216742161563,"Nie ma podstaw do odrzucenia H"
"821","removal_min_knn_none","removal_max_median-frequency_MI",0.0481389131034321,"Odrzucamy H"
"822","removal_min_knn_none","removal_max_median-frequency_none",0.551607312296936,"Nie ma podstaw do odrzucenia H"
"823","removal_min_knn_none","removal_max_median-other_BORUTA",0.776206512445334,"Nie ma podstaw do odrzucenia H"
"824","removal_min_knn_none","removal_max_median-other_MCFS",0.507266181567814,"Nie ma podstaw do odrzucenia H"
"825","removal_min_knn_none","removal_max_median-other_MI",0.40913604347345,"Nie ma podstaw do odrzucenia H"
"826","removal_min_knn_none","removal_max_median-other_none",0.714851946268821,"Nie ma podstaw do odrzucenia H"
"827","removal_min_knn_none","removal_max_median-other_VI",0.664967135117932,"Nie ma podstaw do odrzucenia H"
"828","removal_min_knn_none","removal_max_mice_none",0.0657033364889546,"Nie ma podstaw do odrzucenia H"
"829","removal_min_knn_none","removal_med_knn_BORUTA",0.674783980203691,"Nie ma podstaw do odrzucenia H"
"830","removal_min_knn_none","removal_med_knn_MI",0.424492113073213,"Nie ma podstaw do odrzucenia H"
"831","removal_min_knn_none","removal_med_knn_none",0.588313827937338,"Nie ma podstaw do odrzucenia H"
"832","removal_min_knn_none","removal_med_median-frequency_BORUTA",0.765811165612211,"Nie ma podstaw do odrzucenia H"
"833","removal_min_knn_none","removal_med_median-frequency_MI",0.704764509598284,"Nie ma podstaw do odrzucenia H"
"834","removal_min_knn_none","removal_med_median-frequency_none",0.329836481925867,"Nie ma podstaw do odrzucenia H"
"835","removal_min_knn_none","removal_med_median-other_MCFS",0.569673734817943,"Nie ma podstaw do odrzucenia H"
"836","removal_min_knn_none","removal_med_median-other_none",0.473148340631502,"Nie ma podstaw do odrzucenia H"
"837","removal_min_knn_none","removal_med_median-other_VI",0.989201812151631,"Nie ma podstaw do odrzucenia H"
"838","removal_min_knn_none","removal_med_mice_none",0.72487694151146,"Nie ma podstaw do odrzucenia H"
"839","removal_min_knn_none","removal_min_knn_BORUTA",0.0696818415730447,"Nie ma podstaw do odrzucenia H"
"840","removal_min_knn_none","removal_min_knn_MI",0.745390772184134,"Nie ma podstaw do odrzucenia H"
"841","removal_min_knn_none","removal_min_median-frequency_MI",0.133064660675024,"Nie ma podstaw do odrzucenia H"
"842","removal_min_knn_none","removal_min_median-frequency_none",0.393526673168644,"Nie ma podstaw do odrzucenia H"
"843","removal_min_knn_none","removal_min_median-other_BORUTA",0.533515381513241,"Nie ma podstaw do odrzucenia H"
"844","removal_min_knn_none","removal_min_median-other_MCFS",0.839142884904186,"Nie ma podstaw do odrzucenia H"
"845","removal_min_knn_none","removal_min_median-other_MI",0.184649365321299,"Nie ma podstaw do odrzucenia H"
"846","removal_min_knn_none","removal_min_median-other_none",0.140177704851435,"Nie ma podstaw do odrzucenia H"
"847","removal_min_knn_none","removal_min_median-other_VI",0.432428971422169,"Nie ma podstaw do odrzucenia H"
"848","removal_min_knn_none","removal_min_mice_BORUTA",0.542430648552867,"Nie ma podstaw do odrzucenia H"
"849","removal_min_knn_none","removal_min_mice_MI",0.597570246828028,"Nie ma podstaw do odrzucenia H"
"850","removal_min_knn_none","removal_min_mice_none",0.401455202219896,"Nie ma podstaw do odrzucenia H"
"851","removal_min_median-frequency_MI","removal_max_knn_BORUTA",0.323027408700883,"Nie ma podstaw do odrzucenia H"
"852","removal_min_median-frequency_MI","removal_max_knn_MI",0.107181410071748,"Nie ma podstaw do odrzucenia H"
"853","removal_min_median-frequency_MI","removal_max_knn_none",0.015401323124264,"Odrzucamy H"
"854","removal_min_median-frequency_MI","removal_max_median-frequency_BORUTA",0.946046061044995,"Nie ma podstaw do odrzucenia H"
"855","removal_min_median-frequency_MI","removal_max_median-frequency_MI",0.978401545005776,"Nie ma podstaw do odrzucenia H"
"856","removal_min_median-frequency_MI","removal_max_median-frequency_none",0.291016240481369,"Nie ma podstaw do odrzucenia H"
"857","removal_min_median-frequency_MI","removal_max_median-other_BORUTA",0.239059137823951,"Nie ma podstaw do odrzucenia H"
"858","removal_min_median-frequency_MI","removal_max_median-other_MCFS",0.401410981057321,"Nie ma podstaw do odrzucenia H"
"859","removal_min_median-frequency_MI","removal_max_median-other_MI",0.456739395159068,"Nie ma podstaw do odrzucenia H"
"860","removal_min_median-frequency_MI","removal_max_median-other_none",0.0410001830400377,"Odrzucamy H"
"861","removal_min_median-frequency_MI","removal_max_median-other_VI",0.0740623954978299,"Nie ma podstaw do odrzucenia H"
"862","removal_min_median-frequency_MI","removal_max_mice_none",0.704711649933448,"Nie ma podstaw do odrzucenia H"
"863","removal_min_median-frequency_MI","removal_med_knn_BORUTA",0.278935045581629,"Nie ma podstaw do odrzucenia H"
"864","removal_min_median-frequency_MI","removal_med_knn_MI",0.498658886240864,"Nie ma podstaw do odrzucenia H"
"865","removal_min_median-frequency_MI","removal_med_knn_none",0.303791061119914,"Nie ma podstaw do odrzucenia H"
"866","removal_min_median-frequency_MI","removal_med_median-frequency_BORUTA",0.255265716718802,"Nie ma podstaw do odrzucenia H"
"867","removal_min_median-frequency_MI","removal_med_median-frequency_MI",0.193876430742063,"Nie ma podstaw do odrzucenia H"
"868","removal_min_median-frequency_MI","removal_med_median-frequency_none",0.569709994912897,"Nie ma podstaw do odrzucenia H"
"869","removal_min_median-frequency_MI","removal_med_median-other_MCFS",0.233702898814878,"Nie ma podstaw do odrzucenia H"
"870","removal_min_median-frequency_MI","removal_med_median-other_none",0.371594019912032,"Nie ma podstaw do odrzucenia H"
"871","removal_min_median-frequency_MI","removal_med_median-other_VI",0.129551753069264,"Nie ma podstaw do odrzucenia H"
"872","removal_min_median-frequency_MI","removal_med_mice_none",0.218059767027407,"Nie ma podstaw do odrzucenia H"
"873","removal_min_median-frequency_MI","removal_min_knn_BORUTA",0.817956406985833,"Nie ma podstaw do odrzucenia H"
"874","removal_min_median-frequency_MI","removal_min_knn_MI",0.059882352098381,"Nie ma podstaw do odrzucenia H"
"875","removal_min_median-frequency_MI","removal_min_knn_none",0.133064660675024,"Nie ma podstaw do odrzucenia H"
"876","removal_min_median-frequency_MI","removal_min_median-frequency_none",0.515774205676816,"Nie ma podstaw do odrzucenia H"
"877","removal_min_median-frequency_MI","removal_min_median-other_BORUTA",0.0303703693154666,"Odrzucamy H"
"878","removal_min_median-frequency_MI","removal_min_median-other_MCFS",0.107263909293577,"Nie ma podstaw do odrzucenia H"
"879","removal_min_median-frequency_MI","removal_min_median-other_MI",0.870979182352119,"Nie ma podstaw do odrzucenia H"
"880","removal_min_median-frequency_MI","removal_min_median-other_none",0.828564546679254,"Nie ma podstaw do odrzucenia H"
"881","removal_min_median-frequency_MI","removal_min_median-other_VI",0.393793495846602,"Nie ma podstaw do odrzucenia H"
"882","removal_min_median-frequency_MI","removal_min_mice_BORUTA",0.31637510084462,"Nie ma podstaw do odrzucenia H"
"883","removal_min_median-frequency_MI","removal_min_mice_MI",0.267182549302786,"Nie ma podstaw do odrzucenia H"
"884","removal_min_median-frequency_MI","removal_min_mice_none",0.655195000124691,"Nie ma podstaw do odrzucenia H"
"885","removal_min_median-frequency_none","removal_max_knn_BORUTA",0.817973218734819,"Nie ma podstaw do odrzucenia H"
"886","removal_min_median-frequency_none","removal_max_knn_MI",0.432450591033917,"Nie ma podstaw do odrzucenia H"
"887","removal_min_median-frequency_none","removal_max_knn_none",0.0545149778772142,"Nie ma podstaw do odrzucenia H"
"888","removal_min_median-frequency_none","removal_max_median-frequency_BORUTA",0.416639587106527,"Nie ma podstaw do odrzucenia H"
"889","removal_min_median-frequency_none","removal_max_median-frequency_MI",0.378996343670576,"Nie ma podstaw do odrzucenia H"
"890","removal_min_median-frequency_none","removal_max_median-frequency_none",0.95683106952752,"Nie ma podstaw do odrzucenia H"
"891","removal_min_median-frequency_none","removal_max_median-other_BORUTA",0.524500228500324,"Nie ma podstaw do odrzucenia H"
"892","removal_min_median-frequency_none","removal_max_median-other_MCFS",0.9460511210777,"Nie ma podstaw do odrzucenia H"
"893","removal_min_median-frequency_none","removal_max_median-other_MI",0.924512692516876,"Nie ma podstaw do odrzucenia H"
"894","removal_min_median-frequency_none","removal_max_median-other_none",0.249941074310156,"Nie ma podstaw do odrzucenia H"
"895","removal_min_median-frequency_none","removal_max_median-other_VI",0.151421160092343,"Nie ma podstaw do odrzucenia H"
"896","removal_min_median-frequency_none","removal_max_mice_none",0.28487505419043,"Nie ma podstaw do odrzucenia H"
"897","removal_min_median-frequency_none","removal_med_knn_BORUTA",0.616476917382264,"Nie ma podstaw do odrzucenia H"
"898","removal_min_median-frequency_none","removal_med_knn_MI",0.881614984774975,"Nie ma podstaw do odrzucenia H"
"899","removal_min_median-frequency_none","removal_med_knn_none",0.849720480729306,"Nie ma podstaw do odrzucenia H"
"900","removal_min_median-frequency_none","removal_med_median-frequency_BORUTA",0.724765261613783,"Nie ma podstaw do odrzucenia H"
"901","removal_min_median-frequency_none","removal_med_median-frequency_MI",0.524695079156871,"Nie ma podstaw do odrzucenia H"
"902","removal_min_median-frequency_none","removal_med_median-frequency_none",0.978394439816849,"Nie ma podstaw do odrzucenia H"
"903","removal_min_median-frequency_none","removal_med_median-other_MCFS",0.674611027016767,"Nie ma podstaw do odrzucenia H"
"904","removal_min_median-frequency_none","removal_med_median-other_none",0.881609461668978,"Nie ma podstaw do odrzucenia H"
"905","removal_min_median-frequency_none","removal_med_median-other_VI",0.432320837039979,"Nie ma podstaw do odrzucenia H"
"906","removal_min_median-frequency_none","removal_med_mice_none",0.551401715168153,"Nie ma podstaw do odrzucenia H"
"907","removal_min_median-frequency_none","removal_min_knn_BORUTA",0.19368798115206,"Nie ma podstaw do odrzucenia H"
"908","removal_min_median-frequency_none","removal_min_knn_MI",0.143682456074565,"Nie ma podstaw do odrzucenia H"
"909","removal_min_median-frequency_none","removal_min_knn_none",0.393526673168644,"Nie ma podstaw do odrzucenia H"
"910","removal_min_median-frequency_none","removal_min_median-frequency_MI",0.515774205676816,"Nie ma podstaw do odrzucenia H"
"911","removal_min_median-frequency_none","removal_min_median-other_BORUTA",0.113297360602063,"Nie ma podstaw do odrzucenia H"
"912","removal_min_median-frequency_none","removal_min_median-other_MCFS",0.266957874031752,"Nie ma podstaw do odrzucenia H"
"913","removal_min_median-frequency_none","removal_min_median-other_MI",0.745263769715862,"Nie ma podstaw do odrzucenia H"
"914","removal_min_median-frequency_none","removal_min_median-other_none",0.625939016557569,"Nie ma podstaw do odrzucenia H"
"915","removal_min_median-frequency_none","removal_min_median-other_VI",0.892318441545073,"Nie ma podstaw do odrzucenia H"
"916","removal_min_median-frequency_none","removal_min_mice_BORUTA",0.635420771916427,"Nie ma podstaw do odrzucenia H"
"917","removal_min_median-frequency_none","removal_min_mice_MI",0.684673286666728,"Nie ma podstaw do odrzucenia H"
"918","removal_min_median-frequency_none","removal_min_mice_none",0.881642588715126,"Nie ma podstaw do odrzucenia H"
"919","removal_min_median-other_BORUTA","removal_max_knn_BORUTA",0.350204573701326,"Nie ma podstaw do odrzucenia H"
"920","removal_min_median-other_BORUTA","removal_max_knn_MI",0.645312741508129,"Nie ma podstaw do odrzucenia H"
"921","removal_min_median-other_BORUTA","removal_max_knn_none",0.903021397208311,"Nie ma podstaw do odrzucenia H"
"922","removal_min_median-other_BORUTA","removal_max_median-frequency_BORUTA",0.0093727703784338,"Odrzucamy H"
"923","removal_min_median-other_BORUTA","removal_max_median-frequency_MI",0.010099195861818,"Odrzucamy H"
"924","removal_min_median-other_BORUTA","removal_max_median-frequency_none",0.140047341402884,"Nie ma podstaw do odrzucenia H"
"925","removal_min_median-other_BORUTA","removal_max_median-other_BORUTA",0.284965568456244,"Nie ma podstaw do odrzucenia H"
"926","removal_min_median-other_BORUTA","removal_max_median-other_MCFS",0.163061933194421,"Nie ma podstaw do odrzucenia H"
"927","removal_min_median-other_BORUTA","removal_max_median-other_MI",0.184752496365774,"Nie ma podstaw do odrzucenia H"
"928","removal_min_median-other_BORUTA","removal_max_median-other_none",0.765768411912514,"Nie ma podstaw do odrzucenia H"
"929","removal_min_median-other_BORUTA","removal_max_median-other_VI",0.807496786946732,"Nie ma podstaw do odrzucenia H"
"930","removal_min_median-other_BORUTA","removal_max_mice_none",0.0127739467711879,"Odrzucamy H"
"931","removal_min_median-other_BORUTA","removal_med_knn_BORUTA",0.222811874287799,"Nie ma podstaw do odrzucenia H"
"932","removal_min_median-other_BORUTA","removal_med_knn_MI",0.122880258088228,"Nie ma podstaw do odrzucenia H"
"933","removal_min_median-other_BORUTA","removal_med_knn_none",0.26702529620823,"Nie ma podstaw do odrzucenia H"
"934","removal_min_median-other_BORUTA","removal_med_median-frequency_BORUTA",0.272744600450622,"Nie ma podstaw do odrzucenia H"
"935","removal_min_median-other_BORUTA","removal_med_median-frequency_MI",0.255533802833387,"Nie ma podstaw do odrzucenia H"
"936","removal_min_median-other_BORUTA","removal_med_median-frequency_none",0.0832558301215387,"Nie ma podstaw do odrzucenia H"
"937","removal_min_median-other_BORUTA","removal_med_median-other_MCFS",0.132754948012106,"Nie ma podstaw do odrzucenia H"
"938","removal_min_median-other_BORUTA","removal_med_median-other_none",0.159133387702714,"Nie ma podstaw do odrzucenia H"
"939","removal_min_median-other_BORUTA","removal_med_median-other_VI",0.393682361292095,"Nie ma podstaw do odrzucenia H"
"940","removal_min_median-other_BORUTA","removal_med_mice_none",0.364165818136188,"Nie ma podstaw do odrzucenia H"
"941","removal_min_median-other_BORUTA","removal_min_knn_BORUTA",0.0282842122393875,"Odrzucamy H"
"942","removal_min_median-other_BORUTA","removal_min_knn_MI",0.560594170221468,"Nie ma podstaw do odrzucenia H"
"943","removal_min_median-other_BORUTA","removal_min_knn_none",0.533515381513241,"Nie ma podstaw do odrzucenia H"
"944","removal_min_median-other_BORUTA","removal_min_median-frequency_MI",0.0303703693154666,"Odrzucamy H"
"945","removal_min_median-other_BORUTA","removal_min_median-frequency_none",0.113297360602063,"Nie ma podstaw do odrzucenia H"
"946","removal_min_median-other_BORUTA","removal_min_median-other_MCFS",0.66477490217764,"Nie ma podstaw do odrzucenia H"
"947","removal_min_median-other_BORUTA","removal_min_median-other_MI",0.0562039408418269,"Nie ma podstaw do odrzucenia H"
"948","removal_min_median-other_BORUTA","removal_min_median-other_none",0.0347044848368369,"Odrzucamy H"
"949","removal_min_median-other_BORUTA","removal_min_median-other_VI",0.129533745360458,"Nie ma podstaw do odrzucenia H"
"950","removal_min_median-other_BORUTA","removal_min_mice_BORUTA",0.0906497406547671,"Nie ma podstaw do odrzucenia H"
"951","removal_min_median-other_BORUTA","removal_min_mice_MI",0.249807562527702,"Nie ma podstaw do odrzucenia H"
"952","removal_min_median-other_BORUTA","removal_min_mice_none",0.113229603727706,"Nie ma podstaw do odrzucenia H"
"953","removal_min_median-other_MCFS","removal_max_knn_BORUTA",0.654891766331468,"Nie ma podstaw do odrzucenia H"
"954","removal_min_median-other_MCFS","removal_max_knn_MI",0.870943124873364,"Nie ma podstaw do odrzucenia H"
"955","removal_min_median-other_MCFS","removal_max_knn_none",0.578808467548544,"Nie ma podstaw do odrzucenia H"
"956","removal_min_median-other_MCFS","removal_max_median-frequency_BORUTA",0.0335676736812375,"Odrzucamy H"
"957","removal_min_median-other_MCFS","removal_max_median-frequency_MI",0.0480653486290206,"Odrzucamy H"
"958","removal_min_median-other_MCFS","removal_max_median-frequency_none",0.316284092012952,"Nie ma podstaw do odrzucenia H"
"959","removal_min_median-other_MCFS","removal_max_median-other_BORUTA",0.432320837039979,"Nie ma podstaw do odrzucenia H"
"960","removal_min_median-other_MCFS","removal_max_median-other_MCFS",0.323027408700883,"Nie ma podstaw do odrzucenia H"
"961","removal_min_median-other_MCFS","removal_max_median-other_MI",0.448531956633732,"Nie ma podstaw do odrzucenia H"
"962","removal_min_median-other_MCFS","removal_max_median-other_none",0.839068330920008,"Nie ma podstaw do odrzucenia H"
"963","removal_min_median-other_MCFS","removal_max_median-other_VI",0.807461309423154,"Nie ma podstaw do odrzucenia H"
"964","removal_min_median-other_MCFS","removal_max_mice_none",0.0437418413700847,"Odrzucamy H"
"965","removal_min_median-other_MCFS","removal_med_knn_BORUTA",0.481290920878765,"Nie ma podstaw do odrzucenia H"
"966","removal_min_median-other_MCFS","removal_med_knn_MI",0.228432286235121,"Nie ma podstaw do odrzucenia H"
"967","removal_min_median-other_MCFS","removal_med_knn_none",0.481476414677715,"Nie ma podstaw do odrzucenia H"
"968","removal_min_median-other_MCFS","removal_med_median-frequency_BORUTA",0.533515381513241,"Nie ma podstaw do odrzucenia H"
"969","removal_min_median-other_MCFS","removal_med_median-frequency_MI",0.432407349389444,"Nie ma podstaw do odrzucenia H"
"970","removal_min_median-other_MCFS","removal_med_median-frequency_none",0.180250090714891,"Nie ma podstaw do odrzucenia H"
"971","removal_min_median-other_MCFS","removal_med_median-other_MCFS",0.266957874031752,"Nie ma podstaw do odrzucenia H"
"972","removal_min_median-other_MCFS","removal_med_median-other_none",0.350159278510877,"Nie ma podstaw do odrzucenia H"
"973","removal_min_median-other_MCFS","removal_med_median-other_VI",0.645312741508129,"Nie ma podstaw do odrzucenia H"
"974","removal_min_median-other_MCFS","removal_med_mice_none",0.606931343176053,"Nie ma podstaw do odrzucenia H"
"975","removal_min_median-other_MCFS","removal_min_knn_BORUTA",0.0959310002921616,"Nie ma podstaw do odrzucenia H"
"976","removal_min_median-other_MCFS","removal_min_knn_MI",0.807443563305306,"Nie ma podstaw do odrzucenia H"
"977","removal_min_median-other_MCFS","removal_min_knn_none",0.839142884904186,"Nie ma podstaw do odrzucenia H"
"978","removal_min_median-other_MCFS","removal_min_median-frequency_MI",0.107263909293577,"Nie ma podstaw do odrzucenia H"
"979","removal_min_median-other_MCFS","removal_min_median-frequency_none",0.266957874031752,"Nie ma podstaw do odrzucenia H"
"980","removal_min_median-other_MCFS","removal_min_median-other_BORUTA",0.66477490217764,"Nie ma podstaw do odrzucenia H"
"981","removal_min_median-other_MCFS","removal_min_median-other_MI",0.129515737057885,"Nie ma podstaw do odrzucenia H"
"982","removal_min_median-other_MCFS","removal_min_median-other_none",0.0931526989866402,"Nie ma podstaw do odrzucenia H"
"983","removal_min_median-other_MCFS","removal_min_median-other_VI",0.316579745881218,"Nie ma podstaw do odrzucenia H"
"984","removal_min_median-other_MCFS","removal_min_mice_BORUTA",0.25535510743139,"Nie ma podstaw do odrzucenia H"
"985","removal_min_median-other_MCFS","removal_min_mice_MI",0.440428096645221,"Nie ma podstaw do odrzucenia H"
"986","removal_min_median-other_MCFS","removal_min_mice_none",0.27285729909584,"Nie ma podstaw do odrzucenia H"
"987","removal_min_median-other_MI","removal_max_knn_BORUTA",0.489906401969984,"Nie ma podstaw do odrzucenia H"
"988","removal_min_median-other_MI","removal_max_knn_MI",0.244346293313656,"Nie ma podstaw do odrzucenia H"
"989","removal_min_median-other_MI","removal_max_knn_none",0.0302925759935427,"Odrzucamy H"
"990","removal_min_median-other_MI","removal_max_median-frequency_BORUTA",0.694659693371063,"Nie ma podstaw do odrzucenia H"
"991","removal_min_median-other_MI","removal_max_median-frequency_MI",0.655058643684392,"Nie ma podstaw do odrzucenia H"
"992","removal_min_median-other_MI","removal_max_median-frequency_none",0.533592269128924,"Nie ma podstaw do odrzucenia H"
"993","removal_min_median-other_MI","removal_max_median-other_BORUTA",0.357321720249327,"Nie ma podstaw do odrzucenia H"
"994","removal_min_median-other_MI","removal_max_median-other_MCFS",0.635690879020099,"Nie ma podstaw do odrzucenia H"
"995","removal_min_median-other_MI","removal_max_median-other_MI",0.684673286666728,"Nie ma podstaw do odrzucenia H"
"996","removal_min_median-other_MI","removal_max_median-other_none",0.0933065209966531,"Nie ma podstaw do odrzucenia H"
"997","removal_min_median-other_MI","removal_max_median-other_VI",0.0986783236406579,"Nie ma podstaw do odrzucenia H"
"998","removal_min_median-other_MI","removal_max_mice_none",0.456612543979639,"Nie ma podstaw do odrzucenia H"
